"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,5,111180008,5.1,1,10481380
2018,5,111176862,37.4,1,10477092
2018,5,111180060,1,3,10477097
2018,12,111176888,6.6,1,10477098
2018,12,111173286,1,1,10481395
2018,5,111180073,1,1,10477103
2018,5,111180081,1,3,10481396
2018,12,111176907,1,1,10477108
2018,5,111177076,1,9,10470593
2018,5,105157633,7,1,9369124
2018,5,105157421,1,3,9375182
2018,5,105157415,1,3,9375180
2018,5,105157429,1,3,9375187
2018,5,105157471,136.7,1,9375204
2018,5,105160852,10,1,9367640
2018,12,105148975,0.001,1,9375351
2018,5,105157642,1,3,9375265
2018,5,105161066,0.1,3,9367696
2018,2,105158373,,,9375471
2018,8,105148975,1,9,9369130
2018,17,105158180,1,11,9375422
2018,12,105161728,0.1,1,9367866
2018,12,105163990,2,1,9368060
2018,13,105164398,0.02,1,9375707
2018,5,105158561,0.1,1,9367949
2018,5,105162178,2.2,1,9367976
2018,5,105162194,0.1,3,9367981
2018,12,105162221,1,11,9367987
2018,5,105162277,1,1,9367998
2018,5,105162328,1,3,9368006
2018,5,105162370,1,3,9368019
2018,5,105162382,1,9,9375599
2018,5,105163907,1,1,9368024
2018,13,105163160,1,11,9375737
2018,13,105164366,0.001,3,9375696
2018,1,105163015,1,11,9368130
2018,5,105169117,11,1,9368311
2018,1,105163189,0.001,1,9368163
2018,1,105164645,0.001,1,9375743
2018,5,105163235,1,1,9368171
2018,16,105164679,20,9,9368178
2018,5,105164774,1,1,9375760
2018,5,105165632,1,11,9368334
2018,5,105165819,2.1,1,9375946
2018,13,105169605,1,3,9368406
2018,12,105169780,1,1,9375993
2018,12,105166135,1,1,9376000
2018,5,105169883,1,9,9368469
2018,5,105166431,3,9,9368495
2018,5,105170151,1,9,9368505
2018,5,105166634,0.5,3,9376086
2018,5,105166855,1,1,9376129
2018,5,105166906,1,1,9376147
2018,17,105166906,60,9,9376148
2018,5,105170618,1,11,9368604
2018,5,105170631,2,1,9368609
2018,5,105167010,1,11,9376171
2018,5,111176796,1,1,10477074
2018,5,111173265,8.2,1,10481387
2018,5,111176909,1,3,10477109
2018,12,111176953,18.2,1,10477134
2018,1,111180267,1,9,10477155
2018,13,106761539,1,11,9726985
2018,12,109291754,0.5,1,10173479
2018,12,106753056,1,1,9724960
2018,5,106761458,9,1,9715472
2018,13,106753497,2.5,1,9727017
2018,13,106753497,1,11,9727018
2018,5,106758442,1,11,9715505
2018,5,106758503,17.7,1,9715508
2018,5,106753683,0.4,1,9725029
2018,12,106753683,0.2,1,9727045
2018,12,106758596,0.8,1,9725046
2018,5,106762283,12,1,9715660
2018,12,106769219,0.4,1,9727258
2018,5,106764595,2.2,1,9727275
2018,5,106769338,1,1,9725224
2018,11,106764868,1,11,9725242
2018,17,106764868,1,11,9727314
2018,12,106764968,1,1,9727324
2018,5,106769480,1,3,9727327
2018,5,121565619,1,9,13117925
2018,5,121551792,1,9,13117929
2018,13,109286656,8,1,10162901
2018,13,109291679,6.5,1,10173459
2018,5,109291757,1,1,10173484
2018,5,109286866,14,3,10162955
2018,12,109286899,0.5,3,10173577
2018,12,109292271,10,1,10162974
2018,5,109292480,1,3,10173618
2018,12,109292567,1,1,10163007
2018,5,109292570,14,1,10163012
2018,3,109293551,1,1,10173905
2018,5,109293551,0.9,3,10173906
2018,5,109293578,1,11,10173910
2018,12,109293578,1,11,10173911
2018,5,109293590,1,11,10173913
2018,12,109287838,0.001,1,10173916
2018,5,109293773,0.5,7,10163194
2018,5,105130691,44,1,9364334
2018,8,105130864,0.9,1,9364348
2018,5,105127624,1,1,9364389
2018,12,105127739,1,1,9364405
2018,5,105127739,1,1,9364404
2018,5,105127746,0.5,1,9362485
2018,12,105160923,1,1,9367655
2018,12,105161117,1,1,9375292
2018,12,105137220,1,1,9365368
2018,1,105140571,0.002,1,9363432
2018,5,105157745,1,11,9375305
2018,12,105157750,1,11,9367728
2018,5,105138803,2.2,1,9363112
2018,5,105161327,1,7,9367768
2018,5,105139381,2.4,1,9363153
2018,17,105135383,,,9365061
2018,12,105135768,2.1,1,9365078
2018,5,105135810,18.2,1,9365080
2018,13,105135810,24,9,9365081
2018,5,105136066,15.7,1,9365097
2018,5,105139617,15.6,1,9363190
2018,5,105136243,1,11,9363200
2018,5,105136240,,,9365127
2018,5,105139790,1,1,9365162
2018,5,105139809,1,3,9363237
2018,5,105139937,0.5,1,9363262
2018,5,105157551,1,1,9375218
2018,12,105157953,1,11,9375358
2018,5,105140725,1,11,9365486
2018,5,105140760,1,11,9365506
2018,12,105140985,1,11,9363559
2018,12,105141268,1,11,9363604
2018,5,105141382,0.04,1,9365667
2018,12,105157572,1,1,9375231
2018,5,105161020,1,3,9367689
2018,12,105158287,3.5,1,9375449
2018,12,105161554,1,11,9367817
2018,12,105161558,1,11,9367820
2018,12,105161909,1,1,9375485
2018,14,105158457,2,9,9375488
2018,12,105158468,0.5,1,9367914
2018,12,105158359,1,1,9375467
2018,8,105161906,11,9,9367904
2018,5,105158468,8,1,9367913
2018,5,105158532,2,1,9375508
2018,2,105163626,1.1,1,9375528
2018,8,105163725,1,9,9375545
2018,7,105163725,1,9,9367989
2018,5,105162263,1,1,9375557
2018,12,105163789,1,1,9375565
2018,12,105162336,1,11,9368011
2018,5,105162336,1,1,9368010
2018,5,105163897,1,1,9368020
2018,5,105163901,1,1,9368023
2018,1,105164519,1,1,9368144
2018,13,105164488,1,11,9375719
2018,5,105164185,15.5,1,9375660
2018,13,105164590,1,1,9368156
2018,13,105164492,0.58,1,9375720
2018,2,105163541,1.5,1,9368205
2018,5,105168669,1,1,9368229
2018,5,105165215,0.5,3,9375835
2018,3,105168975,1,11,9368289
2018,5,105168975,1,3,9368290
2018,12,105169249,1,11,9375902
2018,1,105169730,2.001,1,9375982
2018,3,105169845,1,1,9368456
2018,5,105166546,1,3,9376079
2018,5,105166329,1,9,9368485
2018,2,105170012,1,9,9376058
2018,8,105170012,1,9,9376059
2018,12,105170012,1,9,9368490
2018,8,105166574,2,9,9376083
2018,12,105166574,1,11,9368510
2018,5,105166574,1,11,9368511
2018,8,105170505,5,9,9376122
2018,5,105138733,0.001,1,9363090
2018,5,105169297,3.3,1,9368347
2018,12,105135103,1.3,1,9363109
2018,16,105138800,4,9,9363110
2018,5,105165699,1,1,9375919
2018,5,105135365,0.4,1,9363132
2018,5,105139181,6,1,9363144
2018,12,105139733,1,1,9363210
2018,12,105136401,1,1,9363233
2018,12,105139700,1,11,9363202
2018,12,105136245,,,9365128
2018,5,105139714,7.7,1,9365132
2018,12,105136404,1,4,9365166
2018,5,105136549,14.4,1,9365197
2018,2,105136549,3.2,1,9365196
2018,13,105169503,16,1,9368388
2018,13,105165966,0.002,1,9375966
2018,1,105166048,1,1,9368427
2018,3,105167109,486,1,9376191
2018,5,105167109,5,4,9376192
2018,13,105166048,1,1,9368428
2018,11,105166105,1,11,9375987
2018,5,105140356,1,11,9363393
2018,13,105140570,1,1,9365412
2018,1,105140580,0.01,1,9363435
2018,5,105137531,5,1,9365444
2018,12,105140653,0.1,1,9365449
2018,5,105137633,0.2,1,9363485
2018,5,105137845,259,4,9365531
2018,12,105138198,1,11,9365605
2018,5,105141378,1,1,9365665
2018,12,105166829,0.005,1,9368567
2018,5,105170499,4,1,9368572
2018,5,105166865,1,3,9376135
2018,12,105166865,1,1,9376134
2018,5,105166942,1,11,9376154
2018,5,105166974,1,11,9368601
2018,5,105136036,4.9,1,9363169
2018,3,105136153,106.6,1,9365110
2018,5,105136153,54.8,1,9363191
2018,5,105139731,1,3,9363209
2018,5,105139749,1,3,9363217
2018,16,105139806,5,9,9363234
2018,5,105139841,1,3,9365184
2018,5,105163828,1,11,9368003
2018,5,105163726,3,3,9367991
2018,12,105163874,1,11,9368016
2018,5,105163895,1,11,9375597
2018,5,105162424,3.76,1,9368040
2018,17,105137116,,,9363385
2018,12,105140332,0.01,1,9363390
2018,5,105140332,1,1,9363389
2018,5,105140913,1,3,9363537
2018,5,105140659,7.6,1,9363463
2018,13,105162804,1,11,9368104
2018,5,105138074,1,1,9365582
2018,12,105138160,1,1,9363594
2018,5,105138093,1,1,9363585
2018,16,105141320,138,9,9363630
2018,12,105141320,13,9,9365648
2018,13,105141320,2,9,9365647
2018,5,105138445,1,1,9365670
2018,12,105162447,3.36,1,9375631
2018,13,105164325,1,11,9375685
2018,1,105163005,0.005,1,9375714
2018,16,105163005,1,11,9368127
2018,13,105163206,44.25,1,9368164
2018,5,105163380,1.2,1,9368190
2018,5,105163470,10,1,9368196
2018,13,109291690,1,11,10173461
2018,1,109291720,1,11,10173467
2018,5,109286723,1,1,10162912
2018,5,109291756,1,1,10173482
2018,12,109291756,1,1,10173483
2018,12,109286745,60.7,1,10162925
2018,5,109286745,3.5,1,10162924
2018,5,109286880,0.005,3,10162962
2018,5,109286904,8,1,10173581
2018,5,109286987,1,3,10173600
2018,5,109292357,1,1,10173602
2018,12,109292464,2,1,10162993
2018,5,109292464,1,1,10162992
2018,5,109287063,1,1,10173616
2018,12,109287063,1,1,10162994
2018,8,109287114,1,9,10163005
2018,12,109292573,0.1,1,10173629
2018,13,109291659,1,11,10173451
2018,5,109291750,8,1,10162911
2018,11,109286724,1,1,10173480
2018,12,109286724,1,1,10173481
2018,5,109286740,4.9,1,10173498
2018,5,109286869,14,1,10162956
2018,5,109292224,0.5,3,10173588
2018,12,109292266,1,1,10173597
2018,12,109287080,1,11,10173622
2018,3,106753159,16,1,9726966
2018,5,106753159,2005.14,1,9726967
2018,13,106758282,7,1,9724977
2018,1,106758282,7,1,9724976
2018,1,106753278,1,11,9726984
2018,13,106758364,1,11,9724988
2018,1,106761637,2,1,9724993
2018,13,106761637,1,11,9727002
2018,1,106753448,0.051,1,9727007
2018,13,106761652,1,11,9724997
2018,13,106753468,2,1,9725001
2018,15,106753473,7,9,9727011
2018,16,106753473,10,9,9725004
2018,13,106753473,1,11,9725003
2018,1,106758417,0.1,1,9727016
2018,8,106761680,1,9,9715501
2018,12,106758439,,,9727024
2018,12,106753517,1,1,9715503
2018,5,106753524,1,11,9727027
2018,5,106753588,25.9,1,9725020
2018,5,106761743,1,1,9715512
2018,5,106753689,49.9,1,9715518
2018,5,106753731,34.9,1,9715525
2018,12,106758611,7.8,1,9727065
2018,5,106758614,1,1,9715540
2018,12,109293369,1,11,10173869
2018,12,109293368,3.92,1,10173868
2018,12,109293376,1,11,10173872
2018,16,109293392,1,9,10173883
2018,5,109293392,45,1,10173881
2018,12,109293392,112.13,9,10173882
2018,17,109287717,,,10163164
2018,12,109293394,1,11,10163165
2018,5,109293597,1,11,10163178
2018,12,109293641,0.001,1,10173919
2018,5,109293661,9,1,10163184
2018,5,109293689,2,1,10173926
2018,12,109287868,2.8,1,10173928
2018,5,109287878,25.2,1,10173934
2018,2,109287878,0.1,1,10173933
2018,12,109293704,12.2,1,10173932
2018,5,109287911,0.5,3,10173953
2018,5,109293780,0.5,3,10173954
2018,5,109287910,0.25,1,10163195
2018,5,109293785,1,1,10173956
2018,3,109291402,1,11,10162886
2018,13,109291402,1,11,10173420
2018,1,109291406,,,10173421
2018,5,109286863,2.5,3,10162952
2018,5,122501051,0.1,1,13270903
2018,12,122496268,0.139,1,13270909
2018,5,122501329,0.1,1,13286451
2018,5,122504615,0.1,1,13280574
2018,12,122489391,0.1,1,13270866
2018,5,122496108,0.1,1,13270869
2018,12,122496148,0.56,1,13286316
2018,12,122489423,0.1,1,13280524
2018,5,122501254,0.1,1,13286430
2018,5,122504578,0.1,1,13280562
2018,5,122500837,0.1,1,13286263
2018,12,122501134,3.4,1,13286384
2018,12,122489167,0.1,1,13280451
2018,12,122500694,1,3,13286211
2018,5,122489262,0.1,1,13270834
2018,5,122489311,0.002,1,13286254
2018,5,122489328,1,1,13280489
2018,5,122504585,0.1,1,13280565
2018,5,122500698,0.1,1,13286213
2018,5,122489232,1,1,13286232
2018,5,122489129,1,1,13270796
2018,2,122501205,43.72,1,13286412
2018,5,122501223,0.1,1,13270954
2018,5,122496405,0.1,1,13270957
2018,5,122501240,0.1,1,13286424
2018,12,122504617,0.132,1,13280575
2018,5,122489334,0.1,1,13280491
2018,12,123408530,14200,1,13587603
2018,5,123390615,4,1,13583434
2018,5,123390625,1.4,3,13578971
2018,5,123390625,6,9,13578970
2018,5,106339511,42790,1,9645826
2018,5,106339558,7,1,9650847
2018,13,106344551,1,11,9645833
2018,5,106344613,0.5,1,9650857
2018,5,106339915,0.6,1,9655885
2018,12,106345122,2.2,1,9645920
2018,5,106345122,1.2,1,9650904
2018,5,106350064,8,9,9650912
2018,5,106345277,1.2,1,9655929
2018,5,106350123,14.3,1,9650917
2018,5,106345323,0.5,1,9650918
2018,12,106350131,0.1,1,9655933
2018,12,106340187,0.1,1,9655934
2018,2,106350136,,,9655936
2018,2,106340191,1,11,9655937
2018,12,106340197,0.4,1,9655939
2018,5,106340203,0.1,3,9645965
2018,5,106350164,3,1,9650933
2018,12,106340214,3.2,1,9650934
2018,5,106345367,3.5,1,9645974
2018,8,106350168,,,9655943
2018,12,106340227,0.5,3,9655947
2018,5,106345380,0.1,1,9655948
2018,12,106340242,1,11,9655953
2018,5,113134431,4.8,1,10788287
2018,12,113134431,5.2,1,10796379
2018,6,106349402,10,9,9650818
2018,16,106344544,,,9655837
2018,12,106349555,1,1,9650850
2018,16,106339577,3,9,9655845
2018,16,106339577,1,11,9655846
2018,1,106339577,1,11,9655844
2018,5,106349573,10,1,9655848
2018,5,106344611,17.9,1,9645847
2018,5,106344620,3.5,1,9645849
2018,5,106349659,1,1,9655866
2018,5,106349753,1,3,9650878
2018,5,106344923,1.8,1,9645885
2018,5,106344960,9.6,1,9655891
2018,8,106349865,34,9,9645892
2018,16,106349865,8,9,9645893
2018,5,106339956,15,1,9645894
2018,12,106340015,1.9,1,9650899
2018,12,106349961,2.4,1,9655903
2018,5,106349967,1,1,9650905
2018,5,106345148,90.1,1,9650906
2018,12,106345148,25.3,1,9645922
2018,2,106345148,8,1,9655906
2018,5,106345162,9.9,1,9655908
2018,12,106345162,0.1,1,9655909
2018,8,106345162,2,9,9645927
2018,5,106345211,1,1,9645938
2018,12,106345211,1,1,9645939
2018,5,106350064,22.5,1,9655926
2018,17,106753059,,,9726960
2018,5,106753165,11,1,9724966
2018,5,106761683,1,1,9715502
2018,12,106762236,0.5,1,9715653
2018,12,106759158,0.1,1,9727228
2018,5,106764458,1,11,9727237
2018,5,106762388,0.25,3,9727247
2018,16,106764674,1,1,9727285
2018,8,106764674,1.5,9,9725222
2018,12,106762546,1,11,9715690
2018,8,106769370,3,3,9727304
2018,5,106769369,0.5,1,9727303
2018,5,106764859,1,9,9727312
2018,5,106764970,1,3,9715706
2018,5,105127078,1,11,9362377
2018,8,105127410,1.2,1,9364347
2018,5,105156898,1.3,1,9375089
2018,5,105127410,12.1,1,9364346
2018,5,105127421,0.6,1,9364349
2018,5,105137189,1,11,9365361
2018,16,105127658,1,9,9364391
2018,16,105127690,1,9,9364397
2018,5,105131601,0.7,1,9362491
2018,8,105127895,49,9,9362494
2018,5,105141371,1,1,9363647
2018,12,105137661,1,11,9363506
2018,5,105140604,1,11,9363444
2018,5,105140641,0.5,1,9365445
2018,5,105137555,0.1,1,9363459
2018,8,105137570,1,9,9365453
2018,5,105137570,1,3,9365452
2018,12,105133145,0.3,1,9362955
2018,5,105140767,13.5,1,9365510
2018,5,105137768,1,11,9365517
2018,17,105137768,1,11,9365518
2018,5,105133145,6,1,9362956
2018,5,105138731,2,1,9365002
2018,5,105133290,0.1,3,9364886
2018,5,105133349,0.5,3,9363017
2018,12,105134559,,,9364913
2018,5,105134629,1,1,9364939
2018,13,105164336,1,1,9375688
2018,12,105138003,1,1,9365573
2018,5,105141136,1,3,9363587
2018,12,105135085,1,1,9363107
2018,13,105163088,1,1,9375730
2018,5,105157318,8.8,1,9375153
2018,5,105157009,2.4,1,9375110
2018,5,105139152,6.2,1,9365070
2018,5,105135755,1.2,1,9365076
2018,5,105135948,8.6,1,9365093
2018,5,105136227,0.5,3,9363199
2018,16,105136310,1,9,9363216
2018,12,105136450,704,1,9365180
2018,12,105139952,1,1,9365209
2018,5,105160447,1.6,1,9367550
2018,12,105157209,6.5,1,9375131
2018,17,105157209,0.5,1,9375132
2018,12,105157445,1,1,9367619
2018,2,105157318,0.5,1,9375154
2018,1,105163123,0.06,1,9368153
2018,5,105157822,1,1,9375330
2018,5,105160786,1,3,9367624
2018,5,105157612,7.4,1,9375243
2018,5,105158116,0.4,3,9375393
2018,5,105158131,2,1,9375399
2018,16,105161570,1,11,9367827
2018,12,105158197,1,1,9375429
2018,5,105158438,1800,1,9367905
2018,5,105162084,0.5,3,9367952
2018,12,105162084,0.05,3,9367951
2018,5,105162107,1,11,9375523
2018,2,105163747,1,1,9375552
2018,5,105163762,1,3,9375556
2018,5,105163766,1,11,9375558
2018,12,105162423,2,1,9375613
2018,5,105162569,9.2,1,9375649
2018,12,105164165,1,1,9375658
2018,12,105168923,1,1,9368278
2018,13,105163123,1,1,9375732
2018,16,105164682,20,9,9375750
2018,5,105168842,0.5,3,9368257
2018,13,105169673,0.25,3,9368418
2018,5,105169031,1,1,9375864
2018,16,105169321,1,9,9368354
2018,15,105169853,400,9,9376023
2018,5,105169853,80.25,1,9376022
2018,5,105166530,1.1,1,9376076
2018,5,105170196,1,11,9368509
2018,13,105166751,1,3,9368546
2018,12,105170502,0.11,1,9368573
2018,5,105166854,1,1,9368576
2018,5,105166949,1,11,9376156
2018,5,105170730,1,1,9368634
2018,12,105170730,1,11,9368633
2018,12,105170755,1,11,9368640
2018,5,105140629,0.1,1,9363451
2018,5,105162109,1,11,9367961
2018,3,105133280,37,1,9363000
2018,8,105137536,4,1,9365447
2018,5,105127225,1.6,1,9362403
2018,5,105127445,16.3,1,9364353
2018,3,105127445,4.9,1,9364351
2018,5,105131020,1,3,9364380
2018,12,105127892,1,1,9362493
2018,5,105127892,0.4,1,9364415
2018,5,105137552,24.5,1,9363456
2018,12,105138763,6.6,1,9363102
2018,5,105133280,8,1,9364881
2018,12,105133292,,,9364887
2018,5,105134474,1,3,9364900
2018,5,105133324,1.6,1,9363013
2018,5,105133380,0.1,3,9364914
2018,12,105134581,,,9363026
2018,12,105134588,0.2,1,9364919
2018,12,105134602,0.25,1,9363033
2018,5,105134602,0.5,1,9363031
2018,7,105134602,0.1,1,9363032
2018,5,105133433,2,1,9363039
2018,12,105133565,16.1,1,9363058
2018,12,105139757,1,1,9363220
2018,5,105138965,0.8,1,9365059
2018,5,105139565,0.1,1,9363173
2018,5,105139649,3,1,9363195
2018,5,105136385,1,1,9365161
2018,12,105139902,1,11,9363253
2018,5,105139909,99.38,1,9363255
2018,3,105139909,1,1,9365198
2018,5,105162181,2.2,9,9367979
2018,5,105163724,1,1,9375544
2018,5,105163790,1,1,9375566
2018,5,105163842,1,1,9375582
2018,5,105162357,2,1,9368017
2018,12,105162411,1,1,9375608
2018,5,105164196,14.7,1,9375664
2018,13,105163136,1,11,9368157
2018,13,105164631,1,11,9368161
2018,5,105164662,3,1,9368168
2018,5,105141282,0.5,1,9363609
2018,12,105140739,2,1,9365495
2018,16,105140746,1,1,9365500
2018,5,105140746,1,1,9363502
2018,12,105140746,1,1,9363503
2018,5,105140755,0.1,3,9365503
2018,5,105140825,1,1,9363515
2018,5,105137755,1,1,9363520
2018,12,105137755,1,1,9365516
2018,12,105140937,2,1,9363548
2018,5,105141011,1,1,9363562
2018,12,105141292,2,1,9363612
2018,5,105141292,2,1,9363614
2018,5,105165179,0.1,1,9368243
2018,5,105168803,1,11,9368247
2018,5,105168838,0.5,3,9375836
2018,5,105168918,1,1,9368276
2018,5,105169182,1,3,9368315
2018,12,105165626,1.28,1,9375903
2018,13,105169526,1,1,9375951
2018,1,105169622,1,11,9368409
2018,13,105166045,2,1,9368425
2018,4,105166289,1,9,9376041
2018,12,105170030,1,9,9368491
2018,5,105166452,1,9,9376064
2018,12,105166452,20,9,9368498
2018,5,105166469,1,9,9368500
2018,5,105166515,1,9,9376072
2018,16,105166515,1,9,9376073
2018,4,105170161,0.6,1,9376075
2018,1,105170423,1,11,9368552
2018,5,105127094,0.001,1,9364288
2018,5,105127650,1,1,9362472
2018,12,105131523,1.1,1,9364410
2018,12,105158568,1,1,9375516
2018,5,105162214,1,1,9367986
2018,5,105165520,1,1,9375886
2018,12,105165700,1,1,9375920
2018,12,105166828,0.45,1,9376118
2018,12,105137291,1,1,9363408
2018,5,105137291,1,11,9363409
2018,13,105140501,0.75,3,9363422
2018,5,105134433,2,1,9364880
2018,13,105137446,1,1,9365407
2018,5,105137530,1.5,3,9363454
2018,5,105133303,10,1,9363010
2018,12,105133350,0.6,1,9364909
2018,2,105134580,1,1,9364917
2018,2,105133398,,,9364916
2018,12,105165776,0.93,1,9375936
2018,13,105165989,1,11,9368413
2018,1,105166004,2,1,9375971
2018,5,105169818,3,1,9368448
2018,12,105139585,0.4,1,9363177
2018,5,105138829,0.27,3,9363118
2018,5,105135310,3.5,1,9365053
2018,12,105138972,8.4,1,9363133
2018,17,105138972,1.2,1,9363134
2018,5,105138972,3.3,1,9365062
2018,5,105136144,7.4,1,9363183
2018,5,105139730,7.1,1,9363208
2018,5,105136378,1,1,9365158
2018,5,105136400,1,1,9365164
2018,5,105139812,1,3,9365174
2018,5,105139842,1,1,9363244
2018,5,105140731,1,3,9363487
2018,5,105140733,168,1,9363492
2018,3,105140733,0.47,1,9363490
2018,12,105137756,1,11,9363522
2018,12,105166189,1.5,1,9376020
2018,5,105137873,1,11,9365540
2018,12,105138212,1,1,9365612
2018,5,105138399,2,1,9363643
2018,5,105138451,3,1,9365673
2018,12,105166461,1,9,9376068
2018,5,105166521,0.9,3,9368506
2018,12,105170342,0.5,3,9368537
2018,5,105166948,1,11,9368595
2018,5,105166988,0.2,3,9368608
2018,5,105166994,0.1,1,9368613
2018,12,105170719,1,11,9376177
2018,12,105163603,1,11,9375524
2018,5,105163723,1,1,9367988
2018,3,105133283,10,3,9364882
2018,5,105133393,1.5,1,9363023
2018,12,105133556,0.09,1,9363055
2018,5,105133285,4.5,1,9364885
2018,8,105134812,21,9,9363059
2018,5,105138717,0.001,1,9364993
2018,5,105134996,0.001,1,9364999
2018,5,105139404,3.2,1,9363154
2018,12,105139760,1,1,9363223
2018,2,105139814,1,1,9363238
2018,12,105139822,1,1,9365175
2018,17,105164076,,,9375651
2018,16,105162598,68,9,9368068
2018,12,105140663,0.5,3,9363465
2018,5,105137729,1,3,9365515
2018,4,105137844,1,1,9365530
2018,5,105137634,1,11,9363486
2018,5,105140922,1,11,9363542
2018,12,105141293,1.83,1,9363613
2018,5,105138199,1,1,9365606
2018,12,105138379,0.5,3,9365657
2018,4,105141293,1,1,9363615
2018,5,105141293,2,1,9363616
2018,5,105141327,2,3,9363633
2018,8,105138447,5,9,9365672
2018,17,105162475,0.2,7,9375641
2018,12,105162625,1,1,9375656
2018,1,105164435,1,1,9368120
2018,1,105164494,1,11,9375722
2018,1,105164655,1,1,9375746
2018,13,105164655,46,1,9375748
2018,11,105164655,17.72,1,9375747
2018,5,105163241,1,1,9368176
2018,5,105163559,1.4,1,9375782
2018,5,105165028,10,1,9375801
2018,17,105169046,1,9,9368294
2018,5,105169146,2,3,9375885
2018,12,105165617,1,11,9368328
2018,5,105165645,1.04,1,9368340
2018,3,105165645,1,11,9368339
2018,16,105165694,1,11,9375918
2018,5,105165694,1,1,9375917
2018,3,105165694,1,1,9368360
2018,13,105165926,0.002,3,9375959
2018,13,105165939,8,1,9368404
2018,13,105166020,3,1,9375975
2018,16,105169709,1,9,9368426
2018,13,105169709,6.6,1,9368424
2018,8,105169843,40,9,9368455
2018,5,105169843,15,1,9368454
2018,16,105170522,1,1,9376137
2018,12,105170225,1,11,9368517
2018,5,105170323,0.5,3,9376097
2018,12,105170522,1,1,9368581
2018,5,105170522,4,3,9368582
2018,5,105166936,1,11,9376153
2018,5,105170596,1,11,9368597
2018,5,105170619,1,11,9368605
2018,12,105127500,5.37,1,9364364
2018,5,105127389,19.4,1,9364344
2018,5,105127500,2.79,1,9364363
2018,12,105131029,1,1,9362445
2018,5,105131062,1,3,9362448
2018,12,105131086,1,1,9362452
2018,5,105131610,1,1,9364414
2018,5,105133272,,,9362996
2018,12,105134311,1,1,9364841
2018,12,105133309,0.02,3,9363011
2018,12,105133453,2,1,9364943
2018,5,105161222,1,1,9367748
2018,5,105158205,1,1,9375431
2018,5,105157343,5,1,9375163
2018,5,105157372,1,11,9375170
2018,12,105160773,1,1,9367617
2018,5,105160892,19.6,1,9367648
2018,12,105157665,1,11,9375270
2018,17,105158393,,,9367888
2018,5,105161264,0.5,3,9375333
2018,5,105157923,0.05,3,9375352
2018,5,105157936,3.8,1,9375355
2018,12,105161387,0.002,1,9367778
2018,5,105161392,1,1,9367782
2018,5,105158393,,,9367887
2018,3,105158402,,,9367895
2018,5,105158402,,,9367893
2018,12,105158402,,,9375478
